customer_id,Recency,Frequency,Monetary,R_score,F_score,M_score,RFM_Score,Segment,return_rate,avg_discount,avg_rating,avg_delivery_days
CUST00271,10,6,5326.4,4,3,4,434,New Customers,0.0,0.2416666666666667,3.5,6.0
CUST00272,54,14,14120.16,3,4,4,344,Loyal Customers,0.0,0.23142857142857146,3.5,4.357142857142857
CUST00273,23,9,6554.51,4,4,4,444,Champions,0.1111111111111111,0.19555555555555557,4.222222222222222,5.222222222222222
CUST00274,56,2,1003.95,3,1,1,311,At Risk Customers,0.0,0.255,3.5,4.5
CUST00275,302,6,3879.21,1,3,3,133,At Risk Customers,0.0,0.22,3.1666666666666665,5.0
CUST00276,10,7,9212.91,4,4,4,444,Champions,0.0,0.25,3.857142857142857,4.571428571428571
CUST00277,6,4,2222.75,4,2,2,422,New Customers,0.25,0.23,4.0,3.0
CUST00278,130,4,2768.06,2,2,3,223,At Risk Customers,0.0,0.265,3.5,4.25
CUST00279,40,10,6562.58,3,4,4,344,Loyal Customers,0.0,0.33799999999999997,4.0,4.4
CUST00280,53,9,7889.99,3,4,4,344,Loyal Customers,0.0,0.2688888888888889,3.7777777777777777,4.666666666666667
CUST00281,96,2,1161.06,2,1,1,211,At Risk Customers,0.0,0.335,3.5,5.5
CUST00282,357,2,774.76,1,1,1,111,At Risk Customers,0.0,0.33999999999999997,2.5,4.5
CUST00283,42,11,8318.05,3,4,4,344,Loyal Customers,0.18181818181818182,0.33272727272727276,4.090909090909091,3.8181818181818183
CUST00284,352,2,781.62,1,1,1,111,At Risk Customers,0.0,0.345,4.0,4.5
CUST00285,23,5,2538.27,4,3,2,432,New Customers,0.0,0.312,3.4,3.4
CUST00286,430,2,2027.25,1,1,2,112,At Risk Customers,0.0,0.395,4.0,6.5
CUST00287,40,7,6816.38,3,4,4,344,Loyal Customers,0.0,0.25857142857142856,3.857142857142857,3.5714285714285716
CUST00288,171,2,1096.1,2,1,1,211,At Risk Customers,0.0,0.255,4.5,6.5
CUST00289,56,3,1303.02,3,2,1,321,At Risk Customers,0.0,0.2833333333333333,4.333333333333333,3.0
CUST00290,59,2,878.26,2,1,1,211,At Risk Customers,0.0,0.23,4.5,4.5
CUST00291,119,9,5604.34,2,4,4,244,Loyal Customers,0.2222222222222222,0.33555555555555555,3.4444444444444446,4.444444444444445
CUST00292,8,4,3132.6,4,2,3,423,New Customers,0.25,0.17750000000000002,3.75,3.5
CUST00293,291,3,1699.71,1,2,2,122,At Risk Customers,0.0,0.3233333333333333,5.0,3.3333333333333335
CUST00294,35,3,3612.55,3,2,3,323,At Risk Customers,0.0,0.16333333333333333,3.0,4.666666666666667
CUST00295,11,5,4296.54,4,3,4,434,New Customers,0.0,0.418,4.2,4.6
CUST00296,193,4,1989.83,1,2,2,122,At Risk Customers,0.0,0.195,5.0,4.75
CUST00297,215,1,1130.29,1,1,1,111,At Risk Customers,0.0,0.16,2.0,2.0
CUST00298,262,1,1122.99,1,1,1,111,At Risk Customers,0.0,0.2,3.0,6.0
CUST00299,404,4,2302.1800000000003,1,2,2,122,At Risk Customers,0.25,0.4175,4.0,4.25
CUST00300,48,5,2586.24,3,3,2,332,At Risk Customers,0.0,0.376,4.4,4.4
CUST00301,27,9,7935.46,3,4,4,344,Loyal Customers,0.0,0.17888888888888888,3.3333333333333335,4.333333333333333
CUST00302,209,4,2534.0,1,2,2,122,At Risk Customers,0.25,0.3975,4.25,3.75
CUST00303,15,8,5373.69,4,4,4,444,Champions,0.125,0.22625,3.75,3.875
CUST00304,148,3,2837.27,2,2,3,223,At Risk Customers,0.0,0.23666666666666666,4.0,5.666666666666667
CUST00305,227,1,531.59,1,1,1,111,At Risk Customers,0.0,0.19,5.0,3.0
CUST00306,47,6,5851.889999999999,3,3,4,334,High Value Customers,0.16666666666666666,0.21333333333333335,4.166666666666667,5.5
CUST00307,93,3,2114.17,2,2,2,222,At Risk Customers,0.3333333333333333,0.42333333333333334,4.333333333333333,3.6666666666666665
CUST00308,43,3,2518.37,3,2,2,322,At Risk Customers,0.0,0.25333333333333335,3.6666666666666665,4.0
CUST00309,69,3,2731.6099999999997,2,2,3,223,At Risk Customers,0.0,0.3666666666666667,4.0,3.6666666666666665
CUST00310,22,2,1126.21,4,1,1,411,New Customers,0.5,0.24000000000000002,4.5,4.5
CUST00311,109,1,1336.82,2,1,1,211,At Risk Customers,0.0,0.1,2.0,5.0
CUST00312,125,1,486.27,2,1,1,211,At Risk Customers,0.0,0.2,5.0,4.0
CUST00313,223,1,769.77,1,1,1,111,At Risk Customers,0.0,0.33,3.0,4.0
CUST00314,77,1,560.98,2,1,1,211,At Risk Customers,0.0,0.29,5.0,5.0
CUST00315,5,12,11129.380000000001,4,4,4,444,Champions,0.0,0.32,4.333333333333333,4.75
CUST00316,158,2,1079.82,2,1,1,211,At Risk Customers,0.5,0.32,3.5,6.0
CUST00317,161,1,1353.24,2,1,1,211,At Risk Customers,0.0,0.19,3.0,7.0
CUST00318,56,6,6278.88,3,3,4,334,High Value Customers,0.0,0.24333333333333332,4.666666666666667,5.5
CUST00319,208,6,2585.4700000000003,1,3,2,132,At Risk Customers,0.0,0.32666666666666666,4.5,4.333333333333333
CUST00320,50,8,5389.51,3,4,4,344,Loyal Customers,0.0,0.31,3.375,4.75
CUST00321,177,6,3100.54,2,3,3,233,At Risk Customers,0.0,0.3133333333333333,3.3333333333333335,5.333333333333333
CUST00322,46,6,3582.34,3,3,3,333,At Risk Customers,0.0,0.4033333333333333,4.166666666666667,4.5
CUST00323,27,9,7552.84,3,4,4,344,Loyal Customers,0.0,0.3333333333333333,4.0,3.3333333333333335
CUST00324,335,4,6039.5599999999995,1,2,4,124,High Value Customers,0.25,0.1925,4.75,6.5
CUST00325,3,4,3975.12,4,2,3,423,New Customers,0.0,0.2725,4.0,3.0
CUST00326,185,3,1868.65,1,2,2,122,At Risk Customers,0.0,0.23666666666666666,3.6666666666666665,3.0
CUST00327,63,3,1087.67,2,2,1,221,At Risk Customers,0.0,0.3133333333333333,4.0,4.333333333333333
CUST00328,383,1,371.68,1,1,1,111,At Risk Customers,0.0,0.32,5.0,3.0
CUST00329,8,4,2102.61,4,2,2,422,New Customers,0.0,0.16,3.75,5.0
CUST00330,26,4,1658.54,3,2,2,322,At Risk Customers,0.0,0.33,3.75,4.5
CUST00331,212,5,3450.66,1,3,3,133,At Risk Customers,0.2,0.422,2.8,3.8
CUST00332,19,4,4830.33,4,2,4,424,New Customers,0.25,0.27,3.25,4.0
CUST00333,30,2,1205.58,3,1,1,311,At Risk Customers,0.0,0.2,4.0,4.5
CUST00334,146,3,2170.31,2,2,2,222,At Risk Customers,0.3333333333333333,0.35666666666666663,3.3333333333333335,4.666666666666667
CUST00335,18,4,2833.44,4,3,3,433,New Customers,0.25,0.345,4.0,6.75
CUST00336,5,7,3979.4700000000003,4,4,3,443,New Customers,0.0,0.21428571428571427,4.714285714285714,4.428571428571429
CUST00337,68,2,1887.73,2,1,2,212,At Risk Customers,0.0,0.385,3.5,4.5
CUST00338,19,2,1364.21,4,1,1,411,New Customers,0.5,0.21500000000000002,3.0,4.5
CUST00339,28,5,3070.33,3,3,3,333,At Risk Customers,0.2,0.31,4.5,5.0
CUST00340,47,10,6781.87,3,4,4,344,Loyal Customers,0.1,0.182,3.8,3.9
CUST00341,24,2,1262.52,3,1,1,311,At Risk Customers,0.0,0.385,4.0,2.5
CUST00342,1,4,3043.19,4,3,3,433,New Customers,0.0,0.3675,4.5,5.25
CUST00343,52,6,2874.94,3,3,3,333,At Risk Customers,0.0,0.24333333333333332,4.333333333333333,4.0
CUST00344,33,6,4985.95,3,3,4,334,High Value Customers,0.0,0.17166666666666666,4.0,6.333333333333333
CUST00345,45,6,6318.72,3,3,4,334,High Value Customers,0.0,0.145,4.666666666666667,3.8333333333333335
CUST00346,60,12,10622.109999999999,2,4,4,244,Loyal Customers,0.16666666666666666,0.25333333333333335,4.333333333333333,4.416666666666667
CUST00347,245,4,3311.46,1,3,3,133,At Risk Customers,0.0,0.3825,4.0,4.0
CUST00348,43,4,3043.55,3,3,3,333,At Risk Customers,0.0,0.275,4.25,4.0
CUST00349,15,6,5889.18,4,3,4,434,New Customers,0.16666666666666666,0.21,4.333333333333333,3.8333333333333335
CUST00350,1,3,2121.43,4,2,2,422,New Customers,0.0,0.09000000000000001,4.0,2.3333333333333335
CUST00351,14,8,8615.57,4,4,4,444,Champions,0.125,0.21,4.0,4.375
CUST00352,23,3,2352.36,4,2,2,422,New Customers,0.3333333333333333,0.3,5.0,4.0
CUST00353,179,4,1755.1200000000001,2,3,2,232,At Risk Customers,0.0,0.25,4.0,5.0
CUST00354,25,6,3470.21,3,3,3,333,At Risk Customers,0.0,0.20833333333333334,3.8333333333333335,4.5
CUST00355,232,4,3405.2,1,3,3,133,At Risk Customers,0.0,0.1175,3.75,4.75
CUST00356,22,6,3137.74,4,3,3,433,New Customers,0.0,0.26166666666666666,2.5,3.8333333333333335
CUST00357,103,1,513.15,2,1,1,211,At Risk Customers,0.0,0.29,1.0,4.0
CUST00358,162,2,1523.3600000000001,2,1,2,212,At Risk Customers,0.0,0.33499999999999996,4.0,7.0
CUST00359,30,9,6910.4,3,4,4,344,Loyal Customers,0.1111111111111111,0.2688888888888889,3.888888888888889,3.0
CUST00360,33,8,9265.23,3,4,4,344,Loyal Customers,0.0,0.17375,3.375,4.375
CUST00361,230,1,361.04,1,1,1,111,At Risk Customers,1.0,0.12,5.0,4.0
CUST00362,13,6,3159.8599999999997,4,3,3,433,New Customers,0.16666666666666666,0.29333333333333333,4.333333333333333,5.0
CUST00363,34,3,1780.5900000000001,3,2,2,322,At Risk Customers,0.3333333333333333,0.26,3.6666666666666665,4.333333333333333
CUST00364,420,3,2049.88,1,2,2,122,At Risk Customers,0.0,0.24666666666666667,4.333333333333333,5.0
CUST00365,219,1,1015.06,1,1,1,111,At Risk Customers,0.0,0.21,2.0,6.0
CUST00366,38,6,6762.91,3,3,4,334,High Value Customers,0.0,0.21166666666666667,4.0,3.8333333333333335
CUST00367,273,1,884.81,1,1,1,111,At Risk Customers,0.0,0.14,1.0,5.0
CUST00368,116,1,348.81,2,1,1,211,At Risk Customers,1.0,0.25,5.0,4.0
CUST00369,132,3,2263.62,2,2,2,222,At Risk Customers,0.0,0.25333333333333335,3.6666666666666665,6.0
CUST00370,233,1,452.14,1,1,1,111,At Risk Customers,0.0,0.42,5.0,7.0
CUST00371,185,3,2631.54,1,2,3,123,At Risk Customers,0.0,0.16666666666666666,3.6666666666666665,3.3333333333333335
CUST00372,2,3,1343.1,4,2,1,421,New Customers,0.0,0.33,4.0,3.0
CUST00373,134,2,1612.8899999999999,2,1,2,212,At Risk Customers,0.0,0.3,1.0,4.0
CUST00374,280,2,795.8299999999999,1,1,1,111,At Risk Customers,0.0,0.345,4.5,7.5
CUST00375,146,6,3564.29,2,3,3,233,At Risk Customers,0.0,0.32833333333333337,4.333333333333333,4.0
CUST00376,106,8,5532.45,2,4,4,244,Loyal Customers,0.0,0.2675,4.375,4.125
CUST00377,141,4,2214.32,2,3,2,232,At Risk Customers,0.0,0.2625,4.75,3.0
CUST00378,160,1,1622.32,2,1,2,212,At Risk Customers,0.0,0.29,4.0,3.0
CUST00379,136,2,1029.97,2,1,1,211,At Risk Customers,0.0,0.16,3.0,5.0
CUST00380,28,7,3831.9,3,4,3,343,Loyal Customers,0.0,0.3885714285714286,4.142857142857143,4.428571428571429
CUST00381,243,1,597.86,1,1,1,111,At Risk Customers,0.0,0.28,4.0,8.0
CUST00382,43,3,1584.55,3,2,2,322,At Risk Customers,0.0,0.09000000000000001,3.6666666666666665,3.0
CUST00383,7,7,5682.3099999999995,4,4,4,444,Champions,0.14285714285714285,0.19714285714285715,4.571428571428571,4.0
CUST00384,24,3,1529.26,3,2,2,322,At Risk Customers,0.0,0.21,4.666666666666667,3.0
CUST00385,8,9,6949.7,4,4,4,444,Champions,0.0,0.29666666666666663,3.5555555555555554,4.444444444444445
CUST00386,34,7,5490.0,3,4,4,344,Loyal Customers,0.0,0.23857142857142857,4.571428571428571,4.142857142857143
CUST00387,1,3,3480.7,4,2,3,423,New Customers,0.3333333333333333,0.18666666666666668,2.6666666666666665,4.333333333333333
CUST00388,98,5,2574.36,2,3,2,232,At Risk Customers,0.0,0.328,4.4,3.6
CUST00389,1,12,8394.1,4,4,4,444,Champions,0.0,0.3025,3.9166666666666665,3.5833333333333335
CUST00390,115,2,1639.4299999999998,2,1,2,212,At Risk Customers,0.0,0.35,3.5,6.5
CUST00391,50,4,3250.96,3,3,3,333,At Risk Customers,0.0,0.25,4.0,4.75
CUST00392,194,7,5290.95,1,4,4,144,Loyal Customers,0.0,0.2785714285714286,4.142857142857143,4.0
CUST00393,3,3,2797.96,4,2,3,423,New Customers,0.0,0.22,3.0,4.666666666666667
CUST00394,50,2,1196.59,3,1,1,311,At Risk Customers,0.0,0.22999999999999998,5.0,6.0
CUST00395,8,4,2294.75,4,3,2,432,New Customers,0.0,0.305,4.5,3.0
CUST00396,47,6,3382.7599999999998,3,3,3,333,At Risk Customers,0.0,0.225,4.8,4.833333333333333
CUST00397,140,11,9647.73,2,4,4,244,Loyal Customers,0.0,0.21545454545454545,3.1818181818181817,4.545454545454546
CUST00398,30,5,3322.37,3,3,3,333,At Risk Customers,0.0,0.29,4.6,3.8
CUST00399,323,4,2749.65,1,3,3,133,At Risk Customers,0.0,0.3025,2.75,3.25
CUST00400,35,2,1613.97,3,1,2,312,At Risk Customers,0.0,0.505,4.0,4.5
CUST00401,8,2,1106.27,4,1,1,411,New Customers,0.0,0.225,4.0,2.5
CUST00402,193,3,1410.06,1,2,2,122,At Risk Customers,0.0,0.36000000000000004,4.333333333333333,4.666666666666667
CUST00403,29,3,2404.71,3,2,2,322,At Risk Customers,0.0,0.19000000000000003,4.666666666666667,4.666666666666667
CUST00404,254,6,4631.52,1,3,4,134,High Value Customers,0.0,0.20666666666666667,4.0,4.833333333333333
CUST00405,63,1,282.03,2,1,1,211,At Risk Customers,1.0,0.5,5.0,4.0
CUST00406,23,4,1427.6,4,3,2,432,New Customers,0.0,0.325,2.5,5.5
CUST00407,17,2,2405.56,4,1,2,412,New Customers,0.0,0.265,5.0,3.5
CUST00408,54,8,4751.44,3,4,4,344,Loyal Customers,0.125,0.24125,3.875,4.5
CUST00409,119,7,4946.35,2,4,4,244,Loyal Customers,0.42857142857142855,0.2671428571428572,3.857142857142857,4.571428571428571
CUST00410,51,3,2009.71,3,2,2,322,At Risk Customers,0.0,0.25666666666666665,4.666666666666667,3.6666666666666665
CUST00411,314,1,1756.76,1,1,2,112,At Risk Customers,0.0,0.16,4.0,4.0
CUST00412,590,1,1486.51,1,1,2,112,At Risk Customers,0.0,0.04,3.0,7.0
CUST00413,28,4,2693.84,3,3,3,333,At Risk Customers,0.25,0.395,4.5,4.5
CUST00414,64,1,311.44,2,1,1,211,At Risk Customers,1.0,0.32,4.0,8.0
CUST00415,181,2,2282.07,1,1,2,112,At Risk Customers,0.0,0.255,5.0,4.0
CUST00416,60,3,1804.88,2,2,2,222,At Risk Customers,0.0,0.26666666666666666,4.0,6.0
CUST00417,212,4,2750.0299999999997,1,3,3,133,At Risk Customers,0.0,0.2525,4.25,4.75
CUST00418,48,3,2381.17,3,2,2,322,At Risk Customers,0.0,0.17333333333333334,5.0,3.6666666666666665
CUST00419,159,2,1795.1,2,1,2,212,At Risk Customers,0.0,0.30000000000000004,5.0,3.5
CUST00420,48,5,4695.67,3,3,4,334,High Value Customers,0.0,0.178,4.4,5.6
CUST00421,47,8,6285.45,3,4,4,344,Loyal Customers,0.125,0.265,4.375,4.0
CUST00422,186,2,1075.03,1,1,1,111,At Risk Customers,0.0,0.25,4.5,6.0
CUST00423,196,3,2349.76,1,2,2,122,At Risk Customers,0.0,0.21666666666666667,2.0,3.6666666666666665
CUST00424,174,2,1297.49,2,1,1,211,At Risk Customers,0.0,0.21000000000000002,4.0,4.0
CUST00425,4,5,3571.95,4,3,3,433,New Customers,0.0,0.248,4.75,3.8
CUST00426,138,2,1478.25,2,1,2,212,At Risk Customers,0.0,0.175,4.5,5.0
CUST00427,62,2,331.53,2,1,1,211,At Risk Customers,0.5,0.41500000000000004,3.5,5.0
CUST00428,2,8,5359.36,4,4,4,444,Champions,0.0,0.2925,3.25,5.25
CUST00429,14,3,1361.81,4,2,1,421,New Customers,0.0,0.2333333333333333,3.0,6.0
CUST00430,19,4,2817.12,4,3,3,433,New Customers,0.0,0.2675,3.75,3.25
CUST00431,215,2,903.65,1,1,1,111,At Risk Customers,0.0,0.435,4.5,3.0
CUST00432,173,4,5036.07,2,3,4,234,High Value Customers,0.0,0.2425,4.25,2.75
CUST00433,53,7,5386.66,3,4,4,344,Loyal Customers,0.14285714285714285,0.30428571428571427,2.2857142857142856,4.571428571428571
CUST00434,34,3,1824.26,3,2,2,322,At Risk Customers,0.0,0.2866666666666667,4.0,4.333333333333333
CUST00435,261,3,1740.56,1,2,2,122,At Risk Customers,0.3333333333333333,0.27,3.6666666666666665,6.0
CUST00436,9,5,5612.16,4,3,4,434,New Customers,0.0,0.168,3.6,4.6
CUST00437,49,3,2048.04,3,2,2,322,At Risk Customers,0.0,0.22999999999999998,3.3333333333333335,2.6666666666666665
CUST00438,125,3,2466.39,2,2,2,222,At Risk Customers,1.0,0.16,3.0,4.333333333333333
CUST00439,180,3,1981.34,2,2,2,222,At Risk Customers,0.3333333333333333,0.33666666666666667,3.3333333333333335,3.3333333333333335
CUST00440,125,1,325.03,2,1,1,211,At Risk Customers,0.0,0.56,4.0,4.0
CUST00441,272,1,786.67,1,1,1,111,At Risk Customers,0.0,0.24,5.0,9.0
CUST00442,130,8,4905.34,2,4,4,244,Loyal Customers,0.0,0.36,3.75,5.5
CUST00443,326,3,1694.35,1,2,2,122,At Risk Customers,0.0,0.25,4.333333333333333,4.666666666666667
CUST00444,293,1,520.84,1,1,1,111,At Risk Customers,0.0,0.19,5.0,2.0
CUST00445,60,2,2068.62,2,1,2,212,At Risk Customers,0.0,0.375,4.5,3.5
CUST00446,87,1,521.16,2,1,1,211,At Risk Customers,0.0,0.33,4.0,2.0
CUST00447,8,8,3821.6,4,4,3,443,New Customers,0.125,0.36375,4.125,4.75
CUST00448,197,5,4291.91,1,3,4,134,High Value Customers,0.4,0.202,3.0,3.8
CUST00449,270,2,661.52,1,1,1,111,At Risk Customers,0.0,0.38,5.0,3.0
CUST00450,57,2,1364.32,2,1,1,211,At Risk Customers,0.0,0.155,4.0,4.5
CUST00451,60,5,4244.52,2,3,3,233,At Risk Customers,0.2,0.162,4.2,4.8
CUST00452,317,6,1929.85,1,3,2,132,At Risk Customers,0.0,0.38999999999999996,4.333333333333333,5.0
CUST00453,53,5,3564.87,3,3,3,333,At Risk Customers,0.0,0.308,3.8,6.2
CUST00454,6,7,5177.76,4,4,4,444,Champions,0.0,0.1685714285714286,3.857142857142857,5.0
CUST00455,334,3,1616.76,1,2,2,122,At Risk Customers,0.0,0.43,4.333333333333333,6.666666666666667
CUST00456,208,4,3440.2,1,3,3,133,At Risk Customers,0.0,0.1575,4.25,5.25
CUST00457,382,2,1371.21,1,1,1,111,At Risk Customers,0.0,0.15000000000000002,4.5,5.0
CUST00458,40,3,1730.31,3,2,2,322,At Risk Customers,0.0,0.3566666666666667,2.6666666666666665,4.0
CUST00459,298,3,2928.0299999999997,1,2,3,123,At Risk Customers,0.3333333333333333,0.18000000000000002,4.333333333333333,4.0
CUST00460,48,12,9567.38,3,4,4,344,Loyal Customers,0.08333333333333333,0.27416666666666667,3.75,4.583333333333333
CUST00461,255,4,1579.47,1,3,2,132,At Risk Customers,0.0,0.305,4.5,3.5
CUST00462,96,3,2689.5,2,2,3,223,At Risk Customers,0.0,0.3566666666666667,3.6666666666666665,4.0
CUST00463,10,7,7375.860000000001,4,4,4,444,Champions,0.0,0.25285714285714284,3.142857142857143,5.142857142857143
CUST00464,167,10,6495.79,2,4,4,244,Loyal Customers,0.1,0.34500000000000003,3.2,5.0
CUST00465,238,1,1298.74,1,1,1,111,At Risk Customers,0.0,0.37,4.0,1.0
CUST00466,18,12,6279.43,4,4,4,444,Champions,0.08333333333333333,0.31083333333333335,3.5,4.25
CUST00467,6,3,1620.28,4,2,2,422,New Customers,0.0,0.3333333333333333,4.666666666666667,4.0
CUST00468,259,2,1077.8600000000001,1,1,1,111,At Risk Customers,0.5,0.385,1.5,4.0
CUST00469,1,4,2772.31,4,3,3,433,New Customers,0.0,0.39,2.5,4.25
CUST00470,227,5,3508.62,1,3,3,133,At Risk Customers,0.0,0.362,3.8,4.6
CUST00471,187,1,307.23,1,1,1,111,At Risk Customers,0.0,0.49,4.0,6.0
CUST00472,26,5,4789.49,3,3,4,334,High Value Customers,0.0,0.146,4.0,5.2
CUST00473,182,6,3513.72,1,3,3,133,At Risk Customers,0.16666666666666666,0.24166666666666667,4.0,5.0
CUST00474,1,4,2364.05,4,3,2,432,New Customers,0.25,0.265,3.75,4.75
CUST00475,8,10,7340.669999999999,4,4,4,444,Champions,0.0,0.211,4.6,4.8
CUST00476,201,7,6233.25,1,4,4,144,Loyal Customers,0.14285714285714285,0.38285714285714284,4.142857142857143,4.571428571428571
CUST00477,60,5,3519.83,2,3,3,233,At Risk Customers,0.0,0.462,3.4,4.0
CUST00478,43,4,2005.68,3,3,2,332,At Risk Customers,0.0,0.32499999999999996,4.75,3.5
CUST00479,330,1,319.34,1,1,1,111,At Risk Customers,0.0,0.27,4.0,3.0
CUST00480,209,7,4227.82,1,4,3,143,Loyal Customers,0.0,0.19285714285714287,3.2857142857142856,3.5714285714285716
CUST00481,54,4,1811.91,3,3,2,332,At Risk Customers,0.0,0.2,5.0,3.0
CUST00482,12,6,3296.44,4,3,3,433,New Customers,0.16666666666666666,0.3233333333333333,4.0,4.666666666666667
CUST00483,35,8,5388.37,3,4,4,344,Loyal Customers,0.125,0.24375,4.125,4.25
CUST00484,59,6,6028.98,2,3,4,234,High Value Customers,0.3333333333333333,0.17666666666666667,3.8333333333333335,4.5
CUST00485,289,5,2971.02,1,3,3,133,At Risk Customers,0.0,0.426,3.0,6.0
CUST00486,43,2,1807.8600000000001,3,1,2,312,At Risk Customers,0.0,0.195,4.0,4.5
CUST00487,23,8,3049.97,4,4,3,443,New Customers,0.125,0.4475,4.125,7.375
CUST00488,278,4,2427.65,1,3,2,132,At Risk Customers,0.0,0.27,4.5,3.0
CUST00489,271,1,963.44,1,1,1,111,At Risk Customers,0.0,0.37,4.0,4.0
CUST00490,34,2,2074.38,3,1,2,312,At Risk Customers,0.5,0.19,3.0,5.0
CUST00491,26,3,1795.63,3,2,2,322,At Risk Customers,0.3333333333333333,0.23666666666666666,3.3333333333333335,3.3333333333333335
CUST00492,51,7,6233.68,3,4,4,344,Loyal Customers,0.14285714285714285,0.3271428571428571,4.0,4.571428571428571
CUST00493,169,2,1757.06,2,1,2,212,At Risk Customers,0.5,0.28500000000000003,3.0,3.0
CUST00494,16,3,3012.2300000000005,4,2,3,423,New Customers,0.0,0.15,4.333333333333333,3.3333333333333335
CUST00495,41,3,2838.69,3,2,3,323,At Risk Customers,0.0,0.33,4.333333333333333,3.6666666666666665
CUST00496,54,3,2971.8500000000004,3,2,3,323,At Risk Customers,0.0,0.27666666666666667,4.666666666666667,5.666666666666667
CUST00497,220,1,1724.62,1,1,2,112,At Risk Customers,0.0,0.14,2.0,7.0
CUST00498,50,4,2790.75,3,3,3,333,At Risk Customers,0.0,0.1875,4.25,3.0
CUST00499,27,4,3425.97,3,3,3,333,At Risk Customers,0.0,0.1225,3.75,3.75
CUST00500,34,4,3749.66,3,3,3,333,At Risk Customers,0.0,0.2225,3.75,2.0
CUST00501,27,5,3852.58,3,3,3,333,At Risk Customers,0.0,0.19,3.8,4.2
CUST00502,10,4,2253.2200000000003,4,3,2,432,New Customers,0.0,0.4725,4.25,5.25
CUST00503,29,8,5763.58,3,4,4,344,Loyal Customers,0.125,0.27,3.5,5.25
CUST00504,11,3,3098.74,4,2,3,423,New Customers,0.0,0.19333333333333336,4.0,3.3333333333333335
CUST00505,4,2,1468.8,4,1,2,412,New Customers,0.0,0.26,3.0,3.5
CUST00506,15,10,9069.6,4,4,4,444,Champions,0.0,0.25,4.2,4.4
CUST00507,181,2,3345.6800000000003,1,1,3,113,At Risk Customers,0.0,0.36,4.5,3.5
CUST00508,38,2,1632.0,3,1,2,312,At Risk Customers,0.5,0.24,4.5,6.5
CUST00509,24,2,1206.64,3,1,1,311,At Risk Customers,0.0,0.355,4.0,5.0
CUST00510,223,4,3630.48,1,3,3,133,At Risk Customers,0.25,0.27249999999999996,4.25,3.75
CUST00511,4,7,4352.03,4,4,4,444,Champions,0.14285714285714285,0.2557142857142857,4.0,4.428571428571429
CUST00512,77,4,2468.63,2,3,2,232,At Risk Customers,0.0,0.2025,4.25,4.5
CUST00513,31,10,7681.32,3,4,4,344,Loyal Customers,0.0,0.22200000000000003,3.0,3.8
CUST00514,154,1,1687.55,2,1,2,212,At Risk Customers,0.0,0.2,5.0,3.0
CUST00515,29,4,2719.65,3,3,3,333,At Risk Customers,0.25,0.2225,4.75,4.75
CUST00516,88,1,623.59,2,1,1,211,At Risk Customers,0.0,0.19,4.0,7.0
CUST00517,12,7,4546.23,4,4,4,444,Champions,0.0,0.26571428571428574,3.7142857142857144,5.428571428571429
CUST00518,35,2,852.7099999999999,3,1,1,311,At Risk Customers,0.0,0.11499999999999999,4.5,4.0
CUST00519,26,2,823.83,3,1,1,311,At Risk Customers,0.0,0.255,3.0,4.5
CUST00520,27,8,5224.33,3,4,4,344,Loyal Customers,0.0,0.23125,4.625,3.75
CUST00521,55,8,3956.92,3,4,3,343,Loyal Customers,0.0,0.34125,3.75,5.125
CUST00522,523,1,1688.22,1,1,2,112,At Risk Customers,0.0,0.2,4.0,6.0
CUST00523,53,4,3188.02,3,3,3,333,At Risk Customers,0.0,0.4025,4.25,5.75
CUST00524,72,10,7161.96,2,4,4,244,Loyal Customers,0.1,0.282,4.0,4.1
CUST00525,281,4,1916.75,1,3,2,132,At Risk Customers,0.0,0.24,3.5,4.25
CUST00526,5,2,1519.72,4,1,2,412,New Customers,0.5,0.41000000000000003,4.0,6.5
CUST00527,34,8,6642.15,3,4,4,344,Loyal Customers,0.0,0.26375000000000004,3.75,3.375
CUST00528,43,2,1159.92,3,1,1,311,At Risk Customers,0.0,0.35,3.5,4.0
CUST00529,43,2,2291.65,3,1,2,312,At Risk Customers,0.0,0.22499999999999998,5.0,4.5
CUST00530,32,5,3597.6600000000003,3,3,3,333,At Risk Customers,0.0,0.23600000000000004,4.2,4.2
CUST00531,104,2,648.41,2,1,1,211,At Risk Customers,0.0,0.48,3.5,4.5
CUST00532,179,4,4895.42,2,3,4,234,High Value Customers,0.0,0.3675,4.0,5.25
CUST00533,12,3,2081.04,4,2,2,422,New Customers,0.0,0.3333333333333333,3.3333333333333335,3.0
CUST00534,135,5,3110.46,2,3,3,233,At Risk Customers,0.0,0.23200000000000004,3.8,4.2
CUST00535,199,5,5156.9,1,3,4,134,High Value Customers,0.0,0.32,4.4,3.4
CUST00536,6,5,4909.41,4,3,4,434,New Customers,0.0,0.21799999999999997,2.6,3.2
CUST00537,12,4,3404.59,4,3,3,433,New Customers,0.0,0.2025,2.5,4.25
